X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9756557086441,40.773296289824,8B-PM-1012-08,08B,PM,10122018,8,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9756557086441 40.773296289824)
-73.9704485231855,40.7717290560806,9G-AM-1007-02,09G,AM,10072018,2,Adult,Gray,,Gray+,,Above Ground,25,,false,false,true,false,false,,false,false,false,false,false,false,false,true,kids were trying to poke it with a stick,POINT (-73.9704485231855 40.7717290560806)
-73.9741944367138,40.7769889953596,13B-PM-1008-01,13B,PM,10082018,1,Adult,Gray,White,Gray+White,,Above Ground,2,on railing,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9741944367138 40.7769889953596)
-73.9589367709165,40.7896465303483,31F-PM-1007-04,31F,PM,10072018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,true,false,false,false,true,,POINT (-73.9589367709165 40.7896465303483)
-73.96362827608,40.7807994595242,21G-AM-1014-02,21G,AM,10142018,2,Adult,Gray,White,Gray+White,,Above Ground,3,fence,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.96362827608 40.7807994595242)
-73.9710116801402,40.7723689301989,10G-PM-1017-08,10G,PM,10172018,8,Adult,Black,Cinnamon,Black+Cinnamon,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9710116801402 40.7723689301989)
-73.9757436019432,40.7746064363227,10B-PM-1014-01,10B,PM,10142018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,on lawn in front of a tree,false,false,false,false,true,,false,false,false,false,true,false,false,false,stay on ground but went to other side of tree to hide from a dog,POINT (-73.9757436019432 40.7746064363227)
-73.9757787135906,40.7737231427345,9B-PM-1013-03,09B,PM,10132018,3,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9757787135906 40.7737231427345)
-73.9558474701153,40.7913335515534,34H-AM-1007-01,34H,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,40,tree,false,false,false,false,false,,true,true,false,false,false,false,false,false,,POINT (-73.9558474701153 40.7913335515534)
-73.9676639740486,40.7745369616499,13H-PM-1010-07,13H,PM,10102018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9676639740486 40.7745369616499)
-73.9702963056917,40.7697928730791,7H-AM-1006-11,07H,AM,10062018,11,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9702963056917 40.7697928730791)
-73.9734695768004,40.7716297491384,8E-PM-1008-05,08E,PM,10082018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9734695768004 40.7716297491384)
-73.9793952066038,40.7707837657859,4A-PM-1007-03,04A,PM,10072018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,by rock,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9793952066038 40.77078376578591)
-73.9525747516914,40.7977257435263,42F-PM-1017-02,42F,PM,10172018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,playing,false,false,false,false,false,false,true,false,,POINT (-73.95257475169142 40.7977257435263)
-73.9589770206691,40.791240542172,33E-AM-1014-05,33E,AM,10142018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9589770206691 40.791240542172)
-73.9642717435966,40.782087049693,22F-AM-1007-05,22F,AM,10072018,5,Adult,Gray,White,Gray+White,,Above Ground,10,tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9642717435966 40.782087049693)
-73.9742973420446,40.7691801644292,5F-AM-1007-04,05F,AM,10072018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,rocks,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9742973420446 40.7691801644292)
-73.9502466289084,40.7959228779883,41I-AM-1018-02,41I,AM,10182018,2,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,false,runs off,POINT (-73.9502466289084 40.7959228779883)
-73.9720887275538,40.7760799537976,13D-PM-1018-08,13D,PM,10182018,8,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9720887275538 40.7760799537976)
-73.9641462360541,40.7778316005464,18I-PM-1007-09,18I,PM,10072018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,,false,false,true,false,false,canoodling w/ 8,false,false,false,false,false,false,true,false,,POINT (-73.9641462360541 40.7778316005464)
-73.9714057327159,40.7720375135272,9F-PM-1014-04,09F,PM,10142018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9714057327159 40.7720375135272)
-73.9678774314725,40.7738535171265,12H-PM-1007-04,12H,PM,10072018,4,,Gray,Cinnamon,Gray+Cinnamon,,,,,false,false,false,true,false,mushroom,false,false,false,false,false,false,true,false,,POINT (-73.9678774314725 40.7738535171265)
-73.9725906016474,40.7713889729739,8F-PM-1012-05,08F,PM,10122018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,true,false,false,false,,POINT (-73.9725906016474 40.7713889729739)
-73.9706929341294,40.7760473872395,13E-PM-1008-06,13E,PM,10082018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9706929341294 40.77604738723951)
-73.9701335162984,40.7722051011357,10G-AM-1006-10,10G,AM,10062018,10,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,false,,false,true,false,false,false,false,false,false,,POINT (-73.9701335162984 40.7722051011357)
-73.9644293195773,40.7813829172072,21F-AM-1018-02,21F,AM,10182018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,true,false,true,false,,POINT (-73.9644293195773 40.7813829172072)
-73.9753140640445,40.7734037805101,9C-AM-1006-02,09C,AM,10062018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9753140640445 40.7734037805101)
-73.960300330029,40.7953475871869,36B-AM-1013-03,36B,AM,10132018,3,,Gray,,Gray+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.960300330029 40.7953475871869)
-73.959514034869,40.789911786416,31E-PM-1006-02,31E,PM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,under bushes,false,false,false,true,true,,false,true,false,false,false,false,true,false,,POINT (-73.959514034869 40.789911786416)
-73.9752793195744,40.7733960128931,9C-AM-1006-03,09C,AM,10062018,3,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9752793195744 40.7733960128931)
-73.9547878025303,40.7899151873467,33I-PM-1006-05,33I,PM,10062018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9547878025303 40.7899151873467)
-73.965848283831,40.7797243033057,19F-PM-1017-01,19F,PM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.965848283831 40.7797243033057)
-73.9735750352959,40.7694500333777,6F-PM-1008-06,06F,PM,10082018,6,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",White patches. Almost looks like fox squirrel,,,,false,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9735750352959 40.7694500333777)
-73.9624546917649,40.7888234959792,29D-AM-1014-04,29D,AM,10142018,4,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,Rock a,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9624546917649 40.78882349597921)
-73.9549135206961,40.798525897229,42D-PM-1013-03,42D,PM,10132018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,25,in tree,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9549135206961 40.798525897229)
-73.9648195433192,40.7796399955868,19G-PM-1017-03,19G,PM,10172018,3,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,false,false,true,true,false,staring,false,false,false,false,true,false,false,false,,POINT (-73.9648195433192 40.7796399955868)
-73.9661785940531,40.7742569936186,13I-PM-1008-01,13I,PM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,climbed tree,true,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9661785940531 40.7742569936186)
-73.9592103064327,40.7904390691553,32E-PM-1017-10,32E,PM,10172018,10,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,true,,POINT (-73.9592103064327 40.7904390691553)
-73.9664450399121,40.7887844904695,27A-AM-1008-02,27A,AM,10082018,2,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9664450399121 40.7887844904695)
-73.9683041099256,40.7862652300082,24A-AM-1014-01,24A,AM,10142018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,freezes,POINT (-73.9683041099256 40.7862652300082)
-73.970308716071,40.7763985667344,14E-AM-1008-20,14E,AM,10082018,20,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,walking,false,false,false,false,false,false,true,false,,POINT (-73.970308716071 40.7763985667344)
-73.9579724119943,40.7948709900016,37D-AM-1018-01,37D,AM,10182018,1,Juvenile,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9579724119943 40.7948709900016)
-73.9780659679557,40.7672382282781,1D-PM-1007-06,01D,PM,10072018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9780659679557 40.7672382282781)
-73.9717201378775,40.776120280884,13D-PM-1018-02,13D,PM,10182018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9717201378775 40.776120280884)
-73.9581243021722,40.794431473386,36D-AM-1007-01,36D,AM,10072018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,false,false,true,avoiding a dog,POINT (-73.95812430217221 40.794431473386)
-73.9707215394887,40.7727508149058,10G-AM-1006-05,10G,AM,10062018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,true,false,false,false,chasing (#6),true,false,false,false,false,false,false,false,,POINT (-73.9707215394887 40.7727508149058)
-73.9702721244652,40.7701011774207,7H-AM-1006-15,07H,AM,10062018,15,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9702721244652 40.7701011774207)
-73.9570130017159,40.7996027428625,42B-AM-1014-02,42B,AM,10142018,2,Adult,Black,,Black+,,Ground Plane,FALSE,,false,false,false,false,true,digging,false,false,false,false,false,false,true,false,,POINT (-73.9570130017159 40.7996027428625)
-73.9540652304705,40.7955226178199,39G-PM-1013-05,39G,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9540652304705 40.7955226178199)
-73.9697855573137,40.7742186391935,12F-PM-1007-05,12F,PM,10072018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9697855573137 40.7742186391935)
-73.9690968160819,40.769923269444,8I-AM-1006-08,08I,AM,10062018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,6,tree,false,false,false,false,false,,true,true,false,false,false,false,false,false,not backing down,POINT (-73.9690968160819 40.769923269444)
-73.9701481200298,40.7751110354034,12F-AM-1020-06,12F,AM,10202018,6,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9701481200298 40.7751110354034)
-73.954482814186,40.7987031768001,42D-PM-1013-01,42D,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Drawing included.,Ground Plane,FALSE,,false,false,false,false,true,watching passers-by,false,false,false,false,false,true,true,false,,POINT (-73.954482814186 40.7987031768001)
-73.9569403365847,40.7956599608798,38D-PM-1006-01,38D,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,didn't see me or others,POINT (-73.9569403365847 40.7956599608798)
-73.9641293283734,40.7907654006019,30B-AM-1007-03,30B,AM,10072018,3,Adult,Gray,,Gray+,,Above Ground,30,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9641293283734 40.7907654006019)
-73.9714303315699,40.7745934947706,11E-AM-1013-04,11E,AM,10132018,4,Adult,Black,,Black+,,Ground Plane,FALSE,,false,false,false,false,true,burying,false,false,false,false,false,false,true,false,,POINT (-73.9714303315699 40.7745934947706)
-73.9721797824576,40.7801213843628,16A-PM-1019-07,16A,PM,10192018,7,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,true,false,false,approaches (very friendly),POINT (-73.9721797824576 40.7801213843628)
-73.9789952029637,40.7697758333099,4B-AM-1010-03,04B,AM,10102018,3,Juvenile,Gray,White,Gray+White,,Above Ground,25,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9789952029637 40.7697758333099)
-73.9666526554772,40.7756111718355,14H-AM-1007-02,14H,AM,10072018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,false,sitting,false,false,false,false,false,false,true,false,,POINT (-73.9666526554772 40.77561117183551)
-73.9677423154682,40.7728813350245,11I-AM-1012-02,11I,AM,10122018,2,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9677423154682 40.77288133502451)
-73.971213385696,40.769872094337,7H-AM-1006-04,07H,AM,10062018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.97121338569602 40.769872094337)
-73.9666521094255,40.7842753517648,23C-PM-1014-02,23C,PM,10142018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,"in bushes, then ran across path",true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9666521094255 40.7842753517648)
-73.9615751148595,40.7954551238146,36A-AM-1018-01,36A,AM,10182018,1,Juvenile,Gray,White,Gray+White,,Above Ground,15,,false,false,false,true,false,eating (red berries),false,false,false,false,false,false,true,false,,POINT (-73.9615751148595 40.7954551238146)
-73.97780296909,40.7676321060669,2D-AM-1007-06,02D,AM,10072018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.97780296909002 40.767632106066905)
-73.978426472499,40.771904101844,6A-PM-1012-04,06A,PM,10122018,4,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.978426472499 40.771904101844)
-73.9688470831269,40.7844651946415,22A-AM-1008-03,22A,AM,10082018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,true,,POINT (-73.9688470831269 40.7844651946415)
-73.9703010856224,40.7701983575511,8H-PM-1014-06,08H,PM,10142018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9703010856224 40.7701983575511)
-73.9776854797916,40.7683102295663,3D-AM-1006-04,03D,AM,10062018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,true,runs from (boy on bike),POINT (-73.9776854797916 40.7683102295663)
-73.958837574505,40.7985003987784,40A-PM-1014-06,40A,PM,10142018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.958837574505 40.7985003987784)
-73.9801007327506,40.7677455633932,1B-PM-1019-06,01B,PM,10192018,6,Juvenile,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9801007327506 40.7677455633932)
-73.9548430741605,40.798207350942,41E-AM-1007-06,41E,AM,10072018,6,Adult,Gray,,Gray+,,Above Ground,30,tree,false,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9548430741605 40.798207350942)
-73.9602166876979,40.7953811003986,36B-AM-1013-04,36B,AM,10132018,4,,Black,,Black+,,Above Ground,20,Moved 20+ feet high above top of tree limb,false,true,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9602166876979 40.7953811003986)
-73.9669432929573,40.779136518298,18F-AM-1014-01,18F,AM,10142018,1,Adult,Gray,White,Gray+White,,Above Ground,,Low tree,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9669432929573 40.779136518298)
-73.9657288055011,40.7764580036287,16H-PM-1014-04,16H,PM,10142018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9657288055011 40.7764580036287)
-73.9568305513017,40.7974086631267,40C-PM-1006-05,40C,PM,10062018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9568305513017 40.7974086631267)
-73.9708798496132,40.7761532088521,13D-AM-1014-06,13D,AM,10142018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,false,false,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9708798496132 40.7761532088521)
-73.9683312453011,40.7801661685712,18D-PM-1017-01,18D,PM,10172018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9683312453011 40.7801661685712)
-73.9598340783572,40.7915857030295,33D-PM-1006-02,33D,PM,10062018,2,,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,15,,false,true,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.95983407835722 40.7915857030295)
-73.9533476020736,40.7933003544685,37H-PM-1006-02,37H,PM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,tree,true,false,true,false,true,,true,false,false,false,false,false,false,true,dogs,POINT (-73.9533476020736 40.7933003544685)
-73.9677387336667,40.7742695912,12H-PM-1007-02,12H,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,in tree,false,false,true,true,false,peanuts,false,false,false,false,false,false,true,false,,POINT (-73.9677387336667 40.7742695912)
-73.9649611089685,40.7814371834837,21F-AM-1018-05,21F,AM,10182018,5,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,2,,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9649611089685 40.7814371834837)
-73.9744835563086,40.7729521433235,9D-AM-1008-01,09D,AM,10082018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,true,false,false,false,true,,POINT (-73.9744835563086 40.7729521433235)
-73.9746918762076,40.7655231883678,1G-AM-1006-02,01G,AM,10062018,2,Juvenile,Gray,White,Gray+White,,Above Ground,30,,false,false,true,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9746918762076 40.7655231883678)
-73.9714289592392,40.7750670702093,12E-PM-1018-04,12E,PM,10182018,4,Adult,Cinnamon,,Cinnamon+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9714289592392 40.7750670702093)
-73.9638590768396,40.7776782114981,18I-AM-1017-02,18I,AM,10172018,2,Adult,Gray,Black,Gray+Black,,Above Ground,15,,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9638590768396 40.7776782114981)
-73.9653142636891,40.7760015129298,15I-AM-1008-04,15I,AM,10082018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9653142636891 40.7760015129298)
-73.9586098170241,40.7939653733898,35D-AM-1019-01,35D,AM,10192018,1,,,,+,,Above Ground,,"on tree, blue jays gathering nearby",false,false,false,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9586098170241 40.7939653733898)
-73.963100689807,40.7920255189467,32B-AM-1017-02,32B,AM,10172018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon on its head,Ground Plane,FALSE,,true,false,false,false,true,,false,false,false,false,true,false,false,true,,POINT (-73.963100689807 40.79202551894671)
-73.9768357173861,40.7683813358343,3D-PM-1010-12,03D,PM,10102018,12,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,true,true,false,false,true,,false,true,false,false,false,false,false,false,,POINT (-73.9768357173861 40.7683813358343)
-73.9601486483164,40.7943724108626,35C-PM-1013-02,35C,PM,10132018,2,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,true,false,false,approaches (when i crouched down),POINT (-73.9601486483164 40.7943724108626)
-73.9597418366664,40.7964417084985,37B-PM-1013-05,37B,PM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9597418366664 40.7964417084985)
-73.954959868822,40.7985404965582,41D-PM-1014-03,41D,PM,10142018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.954959868822 40.7985404965582)
-73.9687847410656,40.778185700305,16E-AM-1014-09,16E,AM,10142018,9,Adult,Gray,,Gray+,,Above Ground,25,In tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9687847410656 40.778185700305)
-73.9659010238417,40.7791683666215,18G-PM-1013-02,18G,PM,10132018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9659010238417 40.779168366621505)
-73.9749446629706,40.7720659696067,7D-PM-1010-01,07D,PM,10102018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,outside fenced hectare,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9749446629706 40.7720659696067)
-73.971322876671,40.7714145086361,8G-PM-1017-01,08G,PM,10172018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.971322876671 40.7714145086361)
-73.9773821135611,40.7690453494383,4C-PM-1010-06,04C,PM,10102018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,behind playground benches,false,false,false,true,false,,false,false,false,false,true,false,false,true,,POINT (-73.9773821135611 40.7690453494383)
-73.9793103340869,40.7678201535968,1C-PM-1013-06,01C,PM,10132018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9793103340869 40.76782015359681)
-73.970173142921,40.7762349924081,14E-AM-1008-19,14E,AM,10082018,19,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.970173142921 40.7762349924081)
-73.952526164386,40.7963759240504,40G-AM-1007-02,40G,AM,10072018,2,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,18,,true,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.952526164386 40.7963759240504)
-73.9796383715206,40.7682477738244,2B-AM-1010-07,02B,AM,10102018,7,Adult,Gray,,Gray+,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9796383715206 40.7682477738244)
-73.9632646049622,40.7817401292083,22G-AM-1018-05,22G,AM,10182018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9632646049622 40.7817401292083)
-73.9647284206644,40.7839611840884,23E-PM-1006-01,23E,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,on a tree,true,false,false,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9647284206644 40.7839611840884)
-73.9635290751183,40.7820936628202,22G-AM-1018-02,22G,AM,10182018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,true,false,false,,true,false,false,false,false,false,false,true,,POINT (-73.9635290751183 40.7820936628202)
-73.9696360756453,40.7786545659072,16D-PM-1010-03,16D,PM,10102018,3,Adult,Gray,,Gray+,,Above Ground,18,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9696360756453 40.7786545659072)
-73.9709104380323,40.7769096957616,14D-AM-1014-16,14D,AM,10142018,16,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9709104380323 40.7769096957616)
-73.9685429060839,40.7724786961619,11H-AM-1010-05,11H,AM,10102018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9685429060839 40.7724786961619)
-73.9652584749758,40.7803011124382,19F-PM-1017-04,19F,PM,10172018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,true,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9652584749758 40.7803011124382)
-73.9650499507011,40.7908191782173,30A-AM-1010-01,30A,AM,10102018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,10,,true,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9650499507011 40.7908191782173)
